"759163","c8DrAnUs","5","192.168.1.25:502/60","1","3","60","3","70","40","2020-12-31 06:42:01","11","225","32768","32768","0","180","32768","32768","32768","32768","32768","32768","302","5","10","14","65535","65535","65535","303","2","217","65136","65535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2020-12-31 06:42:05"
"759291","c8DrAnUs","5","192.168.1.25:502/60","1","3","60","3","70","40","2020-12-31 06:48:01","11","226","32768","32768","1","157","32768","32768","32768","32768","32768","32768","302","5","17","22","65535","65535","65535","303","2","220","65136","65535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2020-12-31 06:48:05"
"759385","c8DrAnUs","5","192.168.1.25:502/60","1","3","60","3","70","40","2020-12-31 06:54:00","11","227","32768","32768","0","157","32768","32768","32768","32768","32768","32768","302","5","23","27","65535","65535","65535","303","2","222","65136","65535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2020-12-31 06:54:05"
"759488","c8DrAnUs","5","192.168.1.25:502/60","1","3","60","3","70","40","2020-12-31 07:00:00","11","228","32768","32768","0","157","32768","32768","32768","32768","32768","32768","302","5","26","31","65535","65535","65535","303","2","224","65136","65535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2020-12-31 07:00:05"
"759585","c8DrAnUs","5","192.168.1.25:502/60","1","3","60","3","70","40","2020-12-31 07:06:01","11","228","32768","32768","0","157","32768","32768","32768","32768","32768","32768","302","5","30","34","65535","65535","65535","303","2","225","65136","65535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2020-12-31 07:06:05"
"759684","c8DrAnUs","5","192.168.1.25:502/60","1","3","60","3","70","40","2020-12-31 07:12:00","11","228","32768","32768","0","157","32768","32768","32768","32768","32768","32768","302","5","35","35","65535","65535","65535","303","2","226","65136","65535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2020-12-31 07:12:05"
"759783","c8DrAnUs","5","192.168.1.25:502/60","1","3","60","3","70","40","2020-12-31 07:18:00","11","229","32768","32768","0","157","32768","32768","32768","32768","32768","32768","302","5","31","32","65535","65535","65535","303","2","228","65136","65535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2020-12-31 07:18:05"
"759883","c8DrAnUs","5","192.168.1.25:502/60","1","3","60","3","70","40","2020-12-31 07:24:00","11","229","32768","32768","0","157","32768","32768","32768","32768","32768","32768","302","5","36","37","65535","65535","65535","303","2","229","65136","65535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2020-12-31 07:24:05"
"759979","c8DrAnUs","5","192.168.1.25:502/60","1","3","60","3","70","40","2020-12-31 07:30:01","11","231","32768","32768","0","157","32768","32768","32768","32768","32768","32768","302","5","71","90","65535","65535","65535","303","2","232","65136","65535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2020-12-31 07:30:05"
"760078","c8DrAnUs","5","192.168.1.25:502/60","1","3","60","3","70","40","2020-12-31 07:36:00","11","232","32768","32768","0","157","32768","32768","32768","32768","32768","32768","302","5","69","80","65535","65535","65535","303","2","238","65136","65535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2020-12-31 07:36:05"
